"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"dasani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"del",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"dol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"duncan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"ecb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"ficc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"freeland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"gianclaudio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"guotai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"hibor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"icac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"irs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"junan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"libor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"life",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"lighthizer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"limited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"llc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"masionmargiela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"mba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"megamachine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"nasdaq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"nigo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"nitesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"nowhere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"palmangels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"pat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"peak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"pitchbook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"plc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"rickowens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"saxo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"selectshop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"shah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"sound",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"store",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183772856749058
"suja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"supreme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"sweetwater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"torlizzi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"t恤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"undercover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"urbanity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"valle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"whitbread",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147018285399247
"wxy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"yildirmaz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"yoho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900486998070385
"yohood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147018285399247
"yohope",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"zandi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"zico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"阿尔法",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"艾尚",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"安稳",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"暗藏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"傲娇",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"奥地利",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"八个",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"八千",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"八月",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"八月份",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"巴非特",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183772856749058
"巴洛克",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"巴洛克式",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"把手",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"白酒业",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"百城",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百分之十",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百分之五",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百分之一",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百花齐放",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"百年一遇",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百事",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百事可乐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"百态",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"摆放",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搬入",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搬运工",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"般长",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"伴着",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"半日",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"剥夺",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"保险箱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"宝钢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"报导",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"报名者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"报太大",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"暴贬",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"暴力犯罪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"北大",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"北大方正",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"北二环",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"北京大学",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"北京青年报",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"北青报",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147018285399247
"被动式",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"被套",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"本基金",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"本钱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"本性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"崩塌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"逼仓",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"比方",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"比方说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"比如说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"鄙视",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"笔直",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"毕业",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"闭着",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"必须要有",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"便是",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"变局",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"变通",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"变奏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"变奏曲",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"标比",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"表层",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"表决权",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"别册",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"别具",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"别上来",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"别样",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"兵器",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"兵团",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"冰点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"病毒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"病入膏肓",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"病态",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"并不比",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"并不多",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"并举",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"并在",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"播种",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"波段性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"波折",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"博会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"捕捉到",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"补救",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"补救措施",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"补缺",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不爱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不差",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不错的选择",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不得超过",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不多",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不服",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"不减",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不紧不慢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不理",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不难理解",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不如说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不疼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不同之处",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不为过",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不下于",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不想",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不屑于",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不怎么",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"不增",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"不涨",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"布莱恩特",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"布鲁金斯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"步行",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"步子",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"部副",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"才行",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"踩踏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"踩油门",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"采光",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"菜地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"菜农",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"菜肉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"参会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"参加会议",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"残酷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"灿烂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"苍白",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"仓单",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"藏匿于",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"草坪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"层长",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"茶饮料",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"查漏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"差点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"产地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"产酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"产区",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165395571074152
"产融",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"产投",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918864283745291
"产值",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"阐释",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"阐述",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"常会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"长安街",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"长大",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"长端",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"长虹桥",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"畅通",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"超低",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"超调",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"超额收益",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147018285399247
"潮牌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"潮人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918864283745291
"炒楼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"撤资",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"陈进华",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"陈利俊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"陈买",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"陈说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"趁着",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"城堡",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"城墙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"城市规划",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918864283745291
"城市形态",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"城市形象",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"城中",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"城中心",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"成本价",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"成了",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"程序化",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"承担风险",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"承重",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"持仓市值",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"持基",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"持基年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"持票",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"持异议",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"驰名商标",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"炽热",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"冲出",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"冲动",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"冲量",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"崇拜",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"抽签",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"抽象",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"初出茅庐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"初以",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"出不来",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"出的",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"出方",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"出入",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"出色",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"除年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"处女地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"处于下风",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"穿着打扮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"传递信息",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"传奇色彩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"传统美德",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"传统意义",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"创建",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"创逾年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"垂直",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"纯粹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"纯净水",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"纯色",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"慈善",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"次级",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"从零开始",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"从小",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"粗粮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"崔惠军",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"村落",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"村庄",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"存疑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"错杀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搭架",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搭帐篷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"答记者问",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"打包",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"打赌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"打工",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"打气",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"打造出",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大病",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大打",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大刀阔斧",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大道至简",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大都市",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"大幅调整",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大花臂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"大火",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大忌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大开",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大浪淘沙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大连",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大些",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"大兴",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"担惊受怕",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单从",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单单",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单调",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单品",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"单枪匹马",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单挑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单一价格",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"单元",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"但他却",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"蛋糕",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"当前经济形势",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"倒不如",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"倒不如说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"倒数",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"到间",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"的高",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"的镚溃",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"等板块",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"低买高卖",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"底特律",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"底下",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"底座",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"地点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
